	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19
A482	1059.438305595743	1051.0945628927109	1056.8715354005772	1055.1921468241073	1047.9329424066996	1058.2158756620372	1058.5530182137293	1057.9519972531502	1062.1118175480808	1055.8441988763338	1056.6185001581302	1051.4498410880094	1048.4599783177339	1047.3846237803148	1058.4361765317838	1047.137797121379	1057.03643119356	1052.1827781301304	1057.685292111592	1053.7073872830745
A483	1029.1243130119003	1042.3975428592228	1034.4209629659363	1041.4533386909145	1030.7348902770625	1038.197845195389	1050.3624820372527	1047.6686465672321	1045.835373883322	1045.22299394435	1040.2792905942797	1032.620023701094	1046.6390497003097	1046.7759575581636	1039.8710077657402	1044.339594607558	1043.6152273642374	1045.5257013727737	1045.0231712146551	1049.0758510611356
A484	1038.9494263146432	1045.4766804854814	1043.7760624703365	1050.9475421484883	1046.1923045950953	1040.7526851927819	1046.0621716403957	1041.8437588792694	1050.6989643899988	1043.5174002751266	1050.7292874769191	1039.6325268324795	1043.090339709978	1048.8629719466655	1042.3458337147943	1048.9381852616862	1040.612390703298	1042.87437191142	1045.2910672219016	1051.9652723207653
A485	1050.1514826045116	1055.1429481711418	1066.734210510236	1073.5285059863115	1049.418291229576	1035.3527679563786	1047.61620657955	1061.1467336840728	1061.9050152143213	1081.4801748910113	1060.8274084471875	1070.124236949121	1066.5315215194607	1047.800775068177	1041.6015696588265	1044.7526213221754	1070.3303301470835	1076.902462141708	1064.0413200952903	1054.4464315454306
A486	1042.2316750515674	1040.0456731363654	1035.543726619917	1040.47011529888	1040.6360078668888	1041.124384189077	1032.259172692102	1043.9676407750578	1021.0929014222926	1041.7861462680276	1039.0490498285849	1040.701128379924	1050.5064706485582	1029.5679421791256	1042.5827729725665	1036.3732863906328	1030.6968368335038	1032.4704885115143	1035.4310567863943	1041.674620307569
A487	1031.8041661906152	1035.9706309854112	1022.4353179670951	1030.1530218934479	1030.261936996588	1033.389772906784	1033.0610766903726	1033.3045053938274	1038.679729885402	1030.4762288758266	1029.8571494760492	1027.1191669578268	1043.5808508733803	1040.3369186197199	1027.5438406242345	1027.8460704529648	1031.2403595683747	1032.863403477568	1029.0723524990537	1020.9994304163274
A488	1068.5032565334088	1042.801759634653	1057.7419420821743	1064.4365258584476	1028.4332787700268	1077.6303742426194	1037.5612153288923	1053.6499184885513	1064.2054866097521	1067.669373883729	1047.983220124287	1078.467703391941	1088.3310819242865	1057.5496286636176	1073.7501654100852	1057.514717018511	1079.8163799169802	1050.235355006117	1062.3779608846605	1022.1765675121494
A489	1085.687384897385	1083.5941450076666	1084.220039539	1084.2787079345098	1084.6494780278513	1085.0040703088675	1083.704588715808	1084.3753048602573	1084.685854900144	1082.8837524151545	1083.4457630663032	1085.144427365459	1086.4783087305623	1084.088452918782	1085.3936992852557	1086.2426008034383	1082.0720994809863	1086.017133964896	1085.002742068817	1083.7706880590815
A490	1095.4337846354763	1084.339348921686	1112.19553234907	1112.8503947721126	1097.9712767192561	1106.194657977839	1118.3483282547354	1093.7418135890864	1145.3622475420395	1116.5509331395594	1112.4722707396734	1083.8604967311776	1122.5540969029519	1130.2267514981681	1110.5349346032342	1104.1441720081946	1131.7453844610086	1109.737041062347	1118.9857852426508	1122.9206347085258
A491	1093.4647284963396	1089.0146128736985	1096.7725208428405	1095.0612840514707	1097.7192232046154	1098.330659374768	1099.8242336634466	1099.3376801481393	1101.6949532878489	1096.9578539211172	1096.647829244537	1095.437622775543	1095.0595178441074	1100.884186955356	1092.9838502869145	1094.2288906982706	1093.268652087668	1099.604349784214	1097.3081569599567	1089.820995608581
A492	1077.2780223365044	1103.5603995329084	1086.4080123436452	1098.2719320701199	1073.1509342506574	1097.134110923001	1073.8699513907625	1089.2421812031682	1114.930989694799	1093.9784215833802	1100.668314641972	1095.9001319419904	1112.626874062861	1100.9341771135685	1074.7603752410332	1090.2419413494306	1083.5108005147101	1090.1697432232097	1092.758706703447	1098.953292632294
A493	1092.0709758998378	1092.8895562789091	1092.5697577319247	1092.4711641911827	1092.805891562578	1092.384757410294	1092.3575924635418	1092.9172291758912	1092.5338057921465	1092.2985347357014	1092.2837092471402	1092.4564777941375	1092.3086217832536	1092.4733956065202	1092.784844913539	1092.0702361675615	1092.7570335183602	1092.5819330063491	1092.5343325591068	1092.554029816377
A494	1079.8790673339354	1079.8445790522528	1079.6973826805815	1079.6433990783855	1080.7130136381356	1079.3216797501382	1080.047747570064	1079.9568089963882	1079.8379704941997	1080.0036452044803	1079.859400023237	1079.922178236281	1079.9728432925951	1079.7572102702993	1080.1521722176524	1080.2301955853015	1079.7324967088387	1080.0135641041202	1080.0485245572634	1079.6958020586292
A495	1104.9787981342906	1105.5034653077141	1078.563624379986	1104.3376524722023	1082.270432464679	1118.6186777452865	1069.1953403421412	1088.548449454901	1085.8171142337428	1099.21718649685	1095.016816267993	1099.551111653733	1083.7300537146486	1107.6492041690412	1090.3572656330928	1111.8728042776563	1076.8043184702105	1093.6570580509967	1099.0482711780544	1084.7277696289793
A496	975.8724342406405	992.8564753680944	965.3928364639623	972.426893504727	945.1474957134084	964.6003515651571	962.5884873105276	953.9070052090801	954.3438813567649	1002.0941825138636	990.1531202382017	987.039708724388	982.868457996328	984.2309941398646	982.0214741260612	994.9346994682594	971.7674210099153	983.4107747262796	971.3172529661649	976.662027565577
A497	974.1622087222266	968.0010711468532	968.6861378482894	981.801387750104	971.3605072025163	985.5062588666009	959.9088976393258	978.57534535176	975.0343059685282	960.1120627052193	969.4878655927512	979.1941440411814	968.2555932107108	970.6665848517483	957.4127528750416	969.6190912759721	986.7785751853799	965.242511495705	966.3972830775073	976.6579645680135
A498	972.6107621929419	973.6814302307062	982.8308189841064	977.4132348813837	965.3024131642909	972.585604245409	975.2806803427744	970.0441211598841	979.0248853287211	975.6581055777715	976.7861239750322	973.5921799313758	976.8117540024398	985.2769098399679	969.3679986891993	971.9986979660274	985.2437084381644	976.0674492200535	980.4688299961331	977.540320856291
A499	987.63192856163	990.6404012135214	992.6894374495938	987.8224011332617	989.7497518478104	992.1867600177162	991.8487023035882	991.0315958619967	990.3409157745232	987.4465752138922	983.4297804385766	989.9863538830758	988.7642297228684	993.4602402251027	991.553314548667	988.1238871067178	989.310930440846	994.2072810366653	992.0580548105344	992.1991328023985
A500	964.234707550837	982.405828766459	970.3654118281061	988.8273079759061	986.2343186011628	985.7744399181006	985.2888740600476	959.3464530785376	954.9583319462755	997.526234194911	959.6461245585139	967.6067807436239	974.5336962190318	960.8116079182977	968.6406965327529	964.5361602355167	978.4952042817736	963.0844711128585	979.7982181166872	955.2197739743649
A501	954.3771769413844	971.1124353173628	985.6782565330391	980.7547965958976	969.5354791543901	946.4101683908192	950.7591434487431	957.896671813109	989.0633792457089	968.8433642323525	972.1598318257683	967.1812517742258	963.9718481903175	967.807229168406	959.8487767538336	973.5586733625446	963.6095901070324	978.5410186563934	945.5901478060899	964.5701532716892
A502	974.2298204018065	1015.9092604882417	952.2236148171486	955.6859354394924	1007.6530848355478	956.6392413262384	963.1737266549558	1004.5839873768505	990.2693535716998	953.3643389905717	1010.255153272406	953.4627165458762	984.0968401742823	1028.5572927247267	946.4634010862404	997.7210062065894	967.2155067282707	1010.8908083612158	1044.0980269223603	950.0661352138186
A503	1001.0131181532595	989.5630471565743	987.9730389578637	984.4673806158365	984.9080735554471	982.077362431572	978.556188580624	977.9512978674485	981.6012436132238	978.7309406827745	972.9377960631432	979.327627540743	972.8695523411155	994.9914422249165	988.0915504274807	968.3933791501331	967.0995617602196	985.0644359115456	994.3770127970088	970.56620237803
A504	972.6117124034456	985.4905886789471	983.9256949662741	981.9817630913783	990.7827260315131	988.5268992539276	980.1723563654119	968.974515876498	980.0252405274246	980.4622710355889	985.5337478870797	986.9626418065436	982.9859456505245	954.6139540627099	981.4710857825057	973.3800297836419	997.4724645771461	976.755590193729	986.5638575880006	977.3906502946471
A505	998.8778482847615	999.1451985976585	997.8909168366016	990.9755411440623	997.8669470442479	992.3091988883559	996.808211525918	1002.7832646788073	1012.6755637006827	993.8435566250398	988.7703519062542	995.945350688326	1010.9799195576569	982.6205445820722	989.2493130500094	994.876671238665	994.7900407951137	982.8230045008115	986.3360169328183	1008.652516709683
A506	969.8496073398122	970.240789372725	966.4109506484821	968.9874553668516	967.8212769772903	967.208779545197	967.0020420934932	971.336640698608	967.4731770011142	972.5716484274408	971.2871213051048	971.3716060948907	972.5968504375685	970.5970531773393	963.5796851887147	972.7139989890616	969.221043155451	966.0729062475609	971.440330826473	969.5251672354357
A507	974.3589254389831	995.1354742221832	984.5517915119449	991.4626177840471	993.9020173097709	961.9909237631043	974.043838786846	960.1062957058607	956.2733204065224	983.1342802997674	983.5836226491665	966.760428081137	984.8935735870858	991.7550845555843	984.9520143193666	970.2555448340707	970.673886810812	970.2531663680081	984.3396139849797	968.0713914982571
A508	987.2213149162067	984.9099292266905	983.446707193627	978.4300291409313	977.1069799644611	981.9840283873508	991.8159310434851	983.6543019883627	990.1121628824696	982.6669072628093	982.3246425059624	983.2401345516396	977.0032381898743	986.9495572708157	985.5252748684321	974.5138994536692	980.2572400595243	975.1948251026082	983.7918362179025	982.992540787965
A509	984.3468429245864	989.2627547664188	983.5839827279327	996.545740535422	992.6686449599196	975.6441641972673	977.4879076841811	996.7071276990075	999.8866687510772	995.2458430477345	994.4585804897647	979.0520218872721	965.6872425454609	982.1555868338588	985.6378377976605	993.536146292685	994.7397832629913	968.2208427486962	972.4312152873307	991.1379491498524
A510	969.2430069375617	993.4223715389917	978.8928937504079	983.2446348405065	951.1733097418833	980.5425598762083	968.4144649853949	983.3594595987407	981.5038549396538	971.141648910222	990.4452367759649	965.628132894444	973.2360336125303	995.5988938144645	984.3160103762322	984.331078784114	967.6913333852228	968.7659327404191	979.8861194479655	989.6221794646773
A511	960.4594714981757	957.585939171494	962.2369698572282	966.5850752282342	952.9299271030588	962.2316339665352	960.6841221372953	956.2168546089249	952.3584575654424	964.5659051280707	954.8801924564548	957.4955004070355	960.6345621583368	961.3202333298414	960.0933450832896	944.9069923002344	972.5929612795245	960.8971830257433	967.773000964131	965.5716353505067
A512	979.0485497176792	996.0344991830116	998.8644017075512	990.2701654061726	990.1699440517214	940.8178687342537	965.909639149559	1000.3573693615675	985.824026486569	1013.6113409871153	952.892448083978	1011.8078194453841	1006.6188211906779	991.4614898170455	1012.6356148397197	982.1507222117544	977.3658740703512	991.4923175490961	997.0009181433775	993.2870308911449
A513	820.5161026243833	809.7972813564984	834.7634739514577	838.662342495774	823.819378513389	800.9252462059507	813.080697001804	815.3001912759376	806.1671031840943	822.6461654053983	820.0203330877513	798.5071298692899	834.4590835815068	838.3032491748248	823.2888883026296	821.9911894984971	826.3338568326578	820.0862509572148	808.178201272858	798.6135617646676
A514	821.1735811869587	821.2866412638754	821.3235117346372	820.912175510429	821.5160584313571	821.3630429666872	821.4780717961802	821.4100155375451	820.7825127279945	821.195249724329	821.2291192539594	821.3134563532062	821.4974461206776	821.6871884978827	820.5515071559296	821.7359930949248	820.7738930246772	821.4244757207042	821.6432477556518	820.882674411625
A515	823.7334927631449	811.6514640321844	816.6117483258375	830.094353292448	808.4354879564263	820.1906952937654	810.4738346864747	819.0120156906651	818.4255651646589	812.2088309764769	818.1109144451757	835.1001812743594	837.5274814005414	795.9982537872312	808.7985956967615	810.4126399047275	836.4301114489886	824.5117501179931	851.7984807140252	819.6047226690793
A516	818.0394728664953	832.3568427951745	808.1688532730761	825.2081947785659	810.5642014315813	811.9594215443294	823.2832562475019	847.0275230451446	806.7747991617426	829.3107642463125	821.6955451022562	826.6746185000183	831.8401703373927	833.1294316179951	813.74688963666	850.2749530006129	827.1077874103187	827.419920896708	823.5650077266703	860.3374879920437
A517	809.4056933087513	808.0302166270818	805.5238461362268	815.884390191514	809.8445886815238	815.0906414768145	821.9178360105915	807.2946071038265	807.9572910532104	804.161982146021	803.2511632473697	804.5345065452145	800.7527348223857	810.347946118147	808.1814302121807	793.1433826140064	807.8620506166803	822.9250469144614	811.3000084488299	812.1629834534172
A518	787.5480538112389	800.226870942139	815.6368866708467	813.4029116237933	811.4376497319412	807.7694148356217	813.8255423678888	825.2867628555999	821.3516614910961	824.3529609377699	805.6674769171077	811.2322973753742	815.846934853901	812.4830413923287	819.8275829478639	828.2394882000883	817.8906727160737	809.4346588280566	823.8472471818197	816.7243497840955
A519	813.7515495587493	807.6040855325379	807.7858292362799	806.2516994446695	806.9121080951985	801.2724504230863	804.2976405997722	805.738915646498	805.8925860711473	801.8881322233707	802.6651032113048	804.8263364986346	802.8392117524838	803.9811848363541	804.7459567265886	806.3547849738545	806.5558802344955	807.5765643063751	805.9124846692569	807.8351537997823
A520	876.3895886113937	896.3520780348903	891.7032469686264	855.7750760806002	883.8434947594693	868.6269047183348	866.8029012286307	892.7913866409884	874.072603872602	871.2332425106713	911.4102662796174	888.590217008181	879.6160222861699	876.4303055170392	906.1294180184341	892.8429219666373	892.0939887844751	878.6888756732653	935.9423621464999	909.9141450025594
A521	838.91103681827	856.7181573260272	928.9223257770581	871.8448011526742	907.1729137859306	888.6041425195988	902.3253182290446	861.0716300932623	853.8710677407599	893.3986071862686	886.475217055191	847.197803849428	901.1288370073394	910.8549088842445	872.0166367455683	843.5192804598696	839.9625305974268	867.4808517365482	863.8264444364207	854.9927718917046
